file_name	label
train_a0293.wav	0
train_a0294.wav	0
train_a0295.wav	1
train_a0296.wav	1
train_a0297.wav	1
train_a0298.wav	0
train_a0299.wav	0
train_a0300.wav	1
train_a0301.wav	0
train_a0302.wav	0
train_a0303.wav	1
train_a0304.wav	0
train_a0305.wav	1
train_a0306.wav	1
train_a0307.wav	1
train_a0308.wav	1
train_a0309.wav	0
train_a0310.wav	0
train_a0311.wav	0
train_a0312.wav	1
train_a0313.wav	1
train_a0314.wav	1
train_a0315.wav	1
train_a0316.wav	1
train_a0317.wav	1
train_a0318.wav	1
train_a0319.wav	1
train_a0320.wav	1
train_a0321.wav	1
train_a0322.wav	1
train_a0323.wav	0
train_a0324.wav	1
train_a0325.wav	0
train_a0326.wav	1
train_a0327.wav	1
train_a0328.wav	0
train_a0329.wav	0
train_a0330.wav	0
train_a0331.wav	1
train_a0332.wav	0
train_a0333.wav	1
train_a0334.wav	0
train_a0335.wav	1
train_a0336.wav	1
train_a0337.wav	0
train_a0338.wav	1
train_a0339.wav	1
train_a0340.wav	0
train_a0341.wav	1
train_a0342.wav	0
train_a0343.wav	1
train_a0344.wav	1
train_a0345.wav	1
train_a0346.wav	1
train_a0347.wav	1
train_a0348.wav	1
train_a0349.wav	1
train_a0350.wav	1
train_a0351.wav	0
train_a0352.wav	0
train_a0353.wav	0
train_a0354.wav	1
train_a0355.wav	0
train_a0356.wav	1
train_a0357.wav	1
train_a0358.wav	1
train_a0359.wav	0
train_a0360.wav	1
train_a0361.wav	0
train_a0362.wav	1
train_a0363.wav	1
train_a0364.wav	1
train_a0365.wav	1
train_a0366.wav	1
train_a0367.wav	1
train_a0368.wav	1
train_a0369.wav	1
train_a0370.wav	1
train_a0371.wav	1
train_a0372.wav	1
train_a0373.wav	1
train_a0374.wav	1
train_a0375.wav	1
train_a0376.wav	1
train_a0377.wav	1
train_a0378.wav	1
train_a0379.wav	1
train_a0380.wav	1
train_a0381.wav	1
train_a0382.wav	1
train_a0383.wav	1
train_a0384.wav	1
train_a0385.wav	0
train_a0386.wav	0
train_a0387.wav	1
train_a0388.wav	1
train_a0389.wav	1
train_a0390.wav	1
train_a0391.wav	1
train_a0392.wav	1
train_a0393.wav	0
train_a0394.wav	1
train_a0395.wav	1
train_a0396.wav	1
train_a0397.wav	1
train_a0398.wav	1
train_a0399.wav	1
train_a0400.wav	1
train_a0401.wav	0
train_a0402.wav	1
train_a0403.wav	1
train_a0404.wav	1
train_a0405.wav	0
train_a0406.wav	0
train_a0407.wav	0
train_a0408.wav	0
train_a0409.wav	0
train_b0001.wav	0
train_b0002.wav	0
train_b0003.wav	0
train_b0004.wav	0
train_b0005.wav	0
train_b0006.wav	0
train_b0007.wav	0
train_b0008.wav	1
train_b0009.wav	0
train_b0010.wav	0
train_b0011.wav	0
train_b0012.wav	0
train_b0013.wav	1
train_b0014.wav	0
train_b0015.wav	0
train_b0016.wav	1
train_b0017.wav	0
train_b0018.wav	1
train_b0019.wav	0
train_b0020.wav	0
train_b0021.wav	0
train_b0022.wav	1
train_b0023.wav	1
train_b0024.wav	0
train_b0025.wav	0
train_b0026.wav	0
train_b0027.wav	0
train_b0028.wav	0
train_b0029.wav	0
train_b0030.wav	1
train_b0031.wav	0
train_b0032.wav	1
train_b0033.wav	1
train_b0034.wav	0
train_b0035.wav	0
train_b0036.wav	0
train_b0037.wav	1
train_b0038.wav	0
train_b0039.wav	0
train_b0040.wav	1
train_b0041.wav	1
train_b0042.wav	0
train_b0043.wav	1
train_b0044.wav	0
train_b0045.wav	0
train_b0046.wav	1
train_b0047.wav	0
train_b0048.wav	1
train_b0049.wav	0
train_b0050.wav	0
train_b0051.wav	0
train_b0052.wav	0
train_b0053.wav	0
train_b0054.wav	1
train_b0055.wav	0
train_b0056.wav	0
train_b0057.wav	1
train_b0058.wav	0
train_b0059.wav	0
train_b0060.wav	0
train_b0061.wav	0
train_b0062.wav	0
train_b0063.wav	1
train_b0064.wav	0
train_b0065.wav	0
train_b0066.wav	0
train_b0067.wav	0
train_b0068.wav	1
train_b0069.wav	0
train_b0070.wav	0
train_b0071.wav	0
train_b0072.wav	0
train_b0073.wav	0
train_b0074.wav	0
train_b0075.wav	0
train_b0076.wav	0
train_b0077.wav	1
train_b0078.wav	0
train_b0079.wav	0
train_b0080.wav	0
train_b0081.wav	1
train_b0082.wav	0
train_b0083.wav	0
train_b0084.wav	0
train_b0085.wav	0
train_b0086.wav	1
train_b0087.wav	0
train_b0088.wav	0
train_b0089.wav	0
train_b0090.wav	0
train_b0091.wav	0
train_b0092.wav	0
train_b0093.wav	0
train_b0094.wav	0
train_b0095.wav	0
train_b0096.wav	1
train_b0097.wav	0
train_b0098.wav	0
train_b0099.wav	0
train_b0100.wav	0
train_b0101.wav	0
train_b0102.wav	0
train_b0103.wav	0
train_b0104.wav	0
train_b0105.wav	0
train_b0106.wav	1
train_b0107.wav	0
train_b0108.wav	0
train_b0109.wav	0
train_b0110.wav	0
train_b0111.wav	0
train_b0112.wav	0
train_b0113.wav	0
train_b0114.wav	0
train_b0115.wav	0
train_b0116.wav	0
train_b0117.wav	1
train_b0118.wav	0
train_b0119.wav	0
train_b0120.wav	1
train_b0121.wav	0
train_b0122.wav	0
train_b0123.wav	0
train_b0124.wav	0
train_b0125.wav	0
train_b0126.wav	0
train_b0127.wav	0
train_b0128.wav	0
train_b0129.wav	0
train_b0130.wav	1
train_b0131.wav	0
train_b0132.wav	0
train_b0133.wav	0
train_b0134.wav	0
train_b0135.wav	0
train_b0136.wav	1
train_b0137.wav	1
train_b0138.wav	0
train_b0139.wav	0
train_b0140.wav	1
train_b0141.wav	0
train_b0142.wav	0
train_b0143.wav	0
train_b0144.wav	0
train_b0145.wav	0
train_b0146.wav	0
train_b0147.wav	0
train_b0148.wav	1
train_b0149.wav	0
train_b0150.wav	0
train_b0151.wav	0
train_b0152.wav	0
train_b0153.wav	0
train_b0154.wav	0
train_b0155.wav	1
train_b0156.wav	0
train_b0157.wav	0
train_b0158.wav	0
train_b0159.wav	1
train_b0160.wav	0
train_b0161.wav	0
train_b0162.wav	0
train_b0163.wav	0
train_b0164.wav	1
train_b0165.wav	0
train_b0166.wav	0
train_b0167.wav	0
train_b0168.wav	0
train_b0169.wav	0
train_b0170.wav	0
train_b0171.wav	1
train_b0172.wav	0
train_b0173.wav	0
train_b0174.wav	0
train_b0175.wav	0
train_b0176.wav	1
train_b0177.wav	0
train_b0178.wav	0
train_b0179.wav	0
train_b0180.wav	0
train_b0181.wav	0
train_b0182.wav	0
train_b0183.wav	0
train_b0184.wav	0
train_b0185.wav	0
train_b0186.wav	0
train_b0187.wav	0
train_b0188.wav	0
train_b0189.wav	0
train_b0190.wav	1
train_b0191.wav	0
train_b0192.wav	0
train_b0193.wav	0
train_b0194.wav	0
train_b0195.wav	0
train_b0196.wav	0
train_b0197.wav	1
train_b0198.wav	0
train_b0199.wav	0
train_b0200.wav	0
train_b0201.wav	0
train_b0202.wav	0
train_b0203.wav	0
train_b0204.wav	0
train_b0205.wav	0
train_b0206.wav	0
train_b0207.wav	0
train_b0208.wav	1
train_b0209.wav	0
train_b0210.wav	0
train_b0211.wav	0
train_b0212.wav	0
train_b0213.wav	0
train_b0214.wav	0
train_b0215.wav	0
train_b0216.wav	0
train_b0217.wav	0
train_b0218.wav	0
train_b0219.wav	0
train_b0220.wav	0
train_b0221.wav	1
train_b0222.wav	0
train_b0223.wav	0
train_b0224.wav	1
train_b0225.wav	0
train_b0226.wav	0
train_b0227.wav	0
train_b0228.wav	0
train_b0229.wav	0
train_b0230.wav	0
train_b0231.wav	0
train_b0232.wav	1
train_b0233.wav	1
train_b0234.wav	0
train_b0235.wav	1
train_b0236.wav	0
train_b0237.wav	0
train_b0238.wav	1
train_b0239.wav	1
train_b0240.wav	0
train_b0241.wav	0
train_b0242.wav	1
train_b0243.wav	1
train_b0244.wav	0
train_b0245.wav	0
train_b0246.wav	0
train_b0247.wav	0
train_b0248.wav	1
train_b0249.wav	0
train_b0250.wav	0
train_b0251.wav	1
train_b0252.wav	0
train_b0253.wav	1
train_b0254.wav	0
train_b0255.wav	0
train_b0256.wav	0
train_b0257.wav	1
train_b0258.wav	0
train_b0259.wav	0
train_b0260.wav	0
train_b0261.wav	0
train_b0262.wav	1
train_b0263.wav	1
train_b0264.wav	0
train_b0265.wav	1
train_b0266.wav	0
train_b0267.wav	1
train_b0268.wav	0
train_b0269.wav	0
train_b0270.wav	0
train_b0271.wav	1
train_b0272.wav	0
train_b0273.wav	1
train_b0274.wav	0
train_b0275.wav	0
train_b0276.wav	0
train_b0277.wav	0
train_b0278.wav	1
train_b0279.wav	1
train_b0280.wav	1
train_b0281.wav	0
train_b0282.wav	0
train_b0283.wav	0
train_b0284.wav	1
train_b0285.wav	0
train_b0286.wav	0
train_b0287.wav	0
train_b0288.wav	0
train_b0289.wav	0
train_b0290.wav	0
train_b0291.wav	0
train_b0292.wav	1
train_b0293.wav	0
train_b0294.wav	0
train_b0295.wav	1
train_b0296.wav	0
train_b0297.wav	0
train_b0298.wav	0
train_b0299.wav	1
train_b0300.wav	0
train_b0301.wav	0
train_b0302.wav	0
train_b0303.wav	0
train_b0304.wav	0
train_b0305.wav	0
train_b0306.wav	0
train_b0307.wav	1
train_b0308.wav	0
train_b0309.wav	0
train_b0310.wav	0
train_b0311.wav	0
train_b0312.wav	0
train_b0313.wav	0
train_b0314.wav	0
train_b0315.wav	0
train_b0316.wav	0
train_b0317.wav	0
train_b0318.wav	1
train_b0319.wav	1
train_b0320.wav	0
train_b0321.wav	0
train_b0322.wav	0
train_b0323.wav	0
train_b0324.wav	0
train_b0325.wav	0
train_b0326.wav	0
train_b0327.wav	1
train_b0328.wav	0
train_b0329.wav	0
train_b0330.wav	0
train_b0331.wav	0
train_b0332.wav	0
train_b0333.wav	0
train_b0334.wav	1
train_b0335.wav	1
train_b0336.wav	0
train_b0337.wav	0
train_b0338.wav	0
train_b0339.wav	0
train_b0340.wav	0
train_b0341.wav	1
train_b0342.wav	1
train_b0343.wav	0
train_b0344.wav	1
train_b0345.wav	0
train_b0346.wav	0
train_b0347.wav	0
train_b0348.wav	0
train_b0349.wav	1
train_b0350.wav	0
train_b0351.wav	0
train_b0352.wav	0
train_b0353.wav	0
train_b0354.wav	0
train_b0355.wav	0
train_b0356.wav	0
train_b0357.wav	0
train_b0358.wav	0
train_b0359.wav	0
train_b0360.wav	0
train_b0361.wav	1
train_b0362.wav	0
train_b0363.wav	0
train_b0364.wav	0
train_b0365.wav	1
train_b0366.wav	0
train_b0367.wav	1
train_b0368.wav	0
train_b0369.wav	1
train_b0370.wav	0
train_b0371.wav	0
train_b0372.wav	0
train_b0373.wav	0
train_b0374.wav	0
train_b0375.wav	0
train_b0376.wav	0
train_b0377.wav	0
train_b0378.wav	0
train_b0379.wav	0
train_b0380.wav	0
train_b0381.wav	0
train_b0382.wav	0
train_b0383.wav	0
train_b0384.wav	1
train_b0385.wav	1
train_b0386.wav	0
train_b0387.wav	0
train_b0388.wav	0
train_b0389.wav	0
train_b0390.wav	1
train_b0391.wav	0
train_b0392.wav	0
train_b0393.wav	0
train_b0394.wav	0
train_b0395.wav	1
train_b0396.wav	0
train_b0397.wav	1
train_b0398.wav	0
train_b0399.wav	0
train_b0400.wav	0
train_b0401.wav	0
train_b0402.wav	0
train_b0403.wav	0
train_b0404.wav	0
train_b0405.wav	0
train_b0406.wav	0
train_b0407.wav	0
train_b0408.wav	1
train_b0409.wav	1
train_b0410.wav	0
train_b0411.wav	0
train_b0412.wav	0
train_b0413.wav	1
train_b0414.wav	0
train_b0415.wav	0
train_b0416.wav	0
train_b0417.wav	0
train_b0418.wav	1
train_b0419.wav	0
train_b0420.wav	0
train_b0421.wav	0
train_b0422.wav	1
train_b0423.wav	0
train_b0424.wav	0
train_b0425.wav	0
train_b0426.wav	0
train_b0427.wav	1
train_b0428.wav	1
train_b0429.wav	0
train_b0430.wav	0
train_b0431.wav	0
train_b0432.wav	0
train_b0433.wav	0
train_b0434.wav	0
train_b0435.wav	0
train_b0436.wav	1
train_b0437.wav	1
train_b0438.wav	0
train_b0439.wav	0
train_b0440.wav	0
train_b0441.wav	0
train_b0442.wav	0
train_b0443.wav	0
train_b0444.wav	1
train_b0445.wav	0
train_b0446.wav	1
train_b0447.wav	0
train_b0448.wav	0
train_b0449.wav	0
train_b0450.wav	1
train_b0451.wav	0
train_b0452.wav	0
train_b0453.wav	0
train_b0454.wav	0
train_b0455.wav	1
train_b0456.wav	0
train_b0457.wav	0
train_b0458.wav	0
train_b0459.wav	0
train_b0460.wav	0
train_b0461.wav	0
train_b0462.wav	0
train_b0463.wav	0
train_b0464.wav	0
train_b0465.wav	1
train_b0466.wav	0
train_b0467.wav	1
train_b0468.wav	1
train_b0469.wav	0
train_b0470.wav	0
train_b0471.wav	1
train_b0472.wav	0
train_b0473.wav	0
train_b0474.wav	1
train_b0475.wav	0
train_b0476.wav	1
train_b0477.wav	0
train_b0478.wav	0
train_b0479.wav	0
train_b0480.wav	0
train_b0481.wav	0
train_b0482.wav	0
train_b0483.wav	0
train_b0484.wav	1
train_b0485.wav	0
train_b0486.wav	0
train_b0487.wav	0
train_b0488.wav	0
train_b0489.wav	0
train_b0490.wav	0
train_c0001.wav	1
train_c0002.wav	1
train_c0003.wav	0
train_c0004.wav	1
train_c0005.wav	1
train_c0006.wav	0
train_c0007.wav	0
train_c0008.wav	1
train_c0009.wav	1
train_c0010.wav	1
train_c0011.wav	0
train_c0012.wav	1
train_c0013.wav	1
train_c0014.wav	1
train_c0015.wav	1
train_c0016.wav	0
train_c0017.wav	1
train_c0018.wav	1
train_c0019.wav	1
train_c0020.wav	1
train_c0021.wav	1
train_c0022.wav	0
train_c0023.wav	1
train_c0024.wav	1
train_c0025.wav	1
train_c0026.wav	1
train_c0027.wav	1
train_c0028.wav	1
train_c0029.wav	1
train_c0030.wav	0
train_c0031.wav	1
train_d0001.wav	0
train_d0002.wav	1
train_d0003.wav	1
train_d0004.wav	1
train_d0005.wav	0
train_d0006.wav	0
train_d0007.wav	0
train_d0008.wav	1
train_d0009.wav	1
train_d0010.wav	1
train_d0011.wav	1
train_d0012.wav	1
train_d0013.wav	0
train_d0014.wav	1
train_d0015.wav	0
train_d0016.wav	0
train_d0017.wav	1
train_d0018.wav	1
train_d0019.wav	1
train_d0020.wav	0
train_d0021.wav	1
train_d0022.wav	1
train_d0023.wav	0
train_d0024.wav	0
train_d0025.wav	0
train_d0026.wav	1
train_d0027.wav	0
train_d0028.wav	1
train_d0029.wav	1
train_d0030.wav	0
train_d0031.wav	0
train_d0032.wav	1
train_d0033.wav	1
train_d0034.wav	1
train_d0035.wav	1
train_d0036.wav	0
train_d0037.wav	0
train_d0038.wav	1
train_d0039.wav	1
train_d0040.wav	1
train_d0041.wav	0
train_d0042.wav	1
train_d0043.wav	0
train_d0044.wav	0
train_d0045.wav	0
train_d0046.wav	1
train_d0047.wav	0
train_d0048.wav	0
train_d0049.wav	0
train_d0050.wav	0
train_d0051.wav	1
train_d0052.wav	1
train_d0053.wav	0
train_d0054.wav	0
train_d0055.wav	0
train_e00002.wav	0
train_e00003.wav	0
train_e00004.wav	0
train_e00005.wav	0
train_e00006.wav	0
train_e00007.wav	0
train_e00008.wav	0
train_e00009.wav	0
train_e00010.wav	0
train_e00011.wav	0
train_e00012.wav	0
train_e00013.wav	0
train_e00014.wav	0
train_e00015.wav	0
train_e00016.wav	0
train_e00017.wav	0
train_e00018.wav	0
train_e00019.wav	0
train_e00020.wav	1
train_e00021.wav	0
train_e00022.wav	0
train_e00023.wav	0
train_e00024.wav	0
train_e00025.wav	0
train_e00026.wav	0
train_e00027.wav	0
train_e00028.wav	0
train_e00029.wav	0
train_e00030.wav	0
train_e00031.wav	0
train_e00033.wav	0
train_e00034.wav	0
train_e00035.wav	0
train_e00036.wav	0
train_e00037.wav	0
train_e00038.wav	0
train_e00040.wav	0
train_e00041.wav	0
train_e00042.wav	0
train_e00043.wav	0
train_e00045.wav	0
train_e00046.wav	0
train_e00047.wav	0
train_e00048.wav	1
train_e00049.wav	0
train_e00050.wav	0
train_e00051.wav	0
train_e00052.wav	0
train_e00053.wav	0
train_e00054.wav	0
train_e00055.wav	0
train_e00056.wav	0
train_e00057.wav	0
train_e00058.wav	0
train_e00059.wav	1
train_e00060.wav	0
train_e00061.wav	0
train_e00062.wav	0
train_e00064.wav	0
train_e00065.wav	0
train_e00067.wav	0
train_e00068.wav	0
train_e00069.wav	0
train_e00070.wav	0
train_e00071.wav	1
train_e00072.wav	0
train_e00073.wav	0
train_e00074.wav	0
train_e00075.wav	0
train_e00076.wav	0
train_e00077.wav	0
train_e00078.wav	0
train_e00079.wav	0
train_e00080.wav	0
train_e00081.wav	0
train_e00082.wav	0
train_e00083.wav	0
train_e00084.wav	0
train_e00085.wav	0
train_e00086.wav	0
train_e00087.wav	1
train_e00088.wav	0
train_e00089.wav	0
train_e00090.wav	0
train_e00091.wav	0
train_e00092.wav	0
train_e00093.wav	0
train_e00094.wav	0
train_e00095.wav	0
train_e00097.wav	1
train_e00098.wav	0
train_e00099.wav	0
train_e00100.wav	0
train_e00101.wav	0
train_e00102.wav	0
train_e00103.wav	0
train_e00105.wav	0
train_e00106.wav	0
train_e00107.wav	0
train_e00108.wav	0
train_e00109.wav	0
train_e00110.wav	0
train_e00111.wav	0
train_e00112.wav	0
train_e00113.wav	0
train_e00114.wav	1
train_e00115.wav	0
train_e00116.wav	0
train_e00117.wav	0
train_e00118.wav	0
train_e00119.wav	0
train_e00120.wav	1
train_e00121.wav	0
train_e00122.wav	0
train_e00123.wav	0
train_e00124.wav	0
train_e00125.wav	0
train_e00126.wav	0
train_e00128.wav	0
train_e00129.wav	0
train_e00130.wav	0
train_e00131.wav	0
train_e00132.wav	0
train_e00133.wav	0
train_e00135.wav	1
train_e00136.wav	0
train_e00137.wav	0
train_e00138.wav	0
train_e00139.wav	0
train_e00140.wav	1
train_e00141.wav	0
train_e00142.wav	1
train_e00143.wav	0
train_e00144.wav	0
train_e00145.wav	0
train_e00146.wav	0
train_e00147.wav	0
train_e00148.wav	0
train_e00149.wav	0
train_e00150.wav	0
train_e00151.wav	0
train_e00152.wav	1
train_e00154.wav	0
train_e00155.wav	0
train_e00156.wav	0
train_e00157.wav	0
train_e00159.wav	0
train_e00160.wav	0
train_e00161.wav	0
train_e00162.wav	0
train_e00163.wav	0
train_e00164.wav	0
train_e00165.wav	0
train_e00166.wav	0
train_e00167.wav	0
train_e00168.wav	0
train_e00169.wav	0
train_e00170.wav	0
train_e00171.wav	0
train_e00172.wav	0
train_e00173.wav	0
train_e00174.wav	0
train_e00175.wav	0
train_e00176.wav	1
train_e00177.wav	0
train_e00178.wav	0
train_e00179.wav	0
train_e00180.wav	0
train_e00181.wav	0
train_e00182.wav	0
train_e00183.wav	0
train_e00184.wav	0
train_e00185.wav	0
train_e00186.wav	0
train_e00187.wav	0
train_e00188.wav	0
train_e00189.wav	0
train_e00190.wav	0
train_e00191.wav	1
train_e00192.wav	0
train_e00193.wav	0
train_e00194.wav	0
train_e00195.wav	1
train_e00196.wav	0
train_e00197.wav	0
train_e00198.wav	0
train_e00199.wav	0
train_e00200.wav	0
train_e00201.wav	0
train_e00202.wav	0
train_e00203.wav	0
train_e00204.wav	0
train_e00205.wav	0
train_e00206.wav	0
train_e00207.wav	0
train_e00208.wav	0
train_e00210.wav	0
train_e00211.wav	0
train_e00212.wav	0
train_e00214.wav	0
train_e00215.wav	0
train_e00216.wav	1
train_e00217.wav	0
train_e00218.wav	0
train_e00219.wav	0
train_e00220.wav	0
train_e00221.wav	0
train_e00222.wav	0
train_e00223.wav	0
train_e00224.wav	0
train_e00225.wav	0
train_e00227.wav	0
train_e00228.wav	1
train_e00229.wav	0
train_e00230.wav	0
train_e00231.wav	0
train_e00232.wav	0
train_e00233.wav	0
train_e00234.wav	0
train_e00235.wav	0
train_e00236.wav	0
train_e00237.wav	0
train_e00238.wav	0
train_e00239.wav	0
train_e00240.wav	0
train_e00241.wav	0
train_e00242.wav	0
train_e00243.wav	0
train_e00244.wav	0
train_e00245.wav	0
train_e00246.wav	0
train_e00247.wav	0
train_e00248.wav	0
train_e00249.wav	0
train_e00250.wav	0
train_e00251.wav	0
train_e00252.wav	0
train_e00253.wav	0
train_e00254.wav	0
train_e00255.wav	0
train_e00256.wav	0
train_e00257.wav	0
train_e00258.wav	0
train_e00259.wav	0
train_e00260.wav	0
train_e00261.wav	0
train_e00262.wav	0
train_e00263.wav	0
train_e00264.wav	0
train_e00265.wav	0
train_e00266.wav	1
train_e00267.wav	0
train_e00268.wav	0
train_e00269.wav	0
train_e00270.wav	0
train_e00271.wav	0
train_e00272.wav	0
train_e00273.wav	0
train_e00274.wav	0
train_e00275.wav	1
train_e00276.wav	0
train_e00277.wav	0
train_e00278.wav	0
train_e00279.wav	0
train_e00280.wav	0
train_e00281.wav	0
train_e00282.wav	0
train_e00283.wav	0
train_e00284.wav	0
train_e00285.wav	0
train_e00286.wav	0
train_e00287.wav	0
train_e00288.wav	0
train_e00289.wav	0
train_e00290.wav	0
train_e00291.wav	0
train_e00292.wav	0
train_e00293.wav	0
train_e00294.wav	0
train_e00295.wav	1
train_e00296.wav	0
train_e00298.wav	0
train_e00299.wav	0
train_e00300.wav	0
train_e00301.wav	0
train_e00302.wav	0
